t,episode,true_task_idx,pred_task_idx,exec_task_idx,x_before,vx_before,x_after,vx_after,true_goal
72,10,2,2,2,12.641760542715662,1.8942223489284515,12.848736047471636,2.069755047559738,1.75
73,10,2,2,2,12.848736047471636,2.069755047559738,13.049565404380434,2.008293569087982,1.75
74,10,2,2,2,13.049565404380434,2.008293569087982,13.255189880455609,2.056244760751724,1.75
75,10,2,2,2,13.255189880455609,2.056244760751724,13.456575408304804,2.013855278491974,1.75
76,10,2,2,2,13.456575408304804,2.013855278491974,13.639651894296282,1.83076485991478,1.75
77,10,2,2,2,13.639651894296282,1.83076485991478,13.82152092429506,1.818690299987793,1.75
78,10,2,2,2,13.82152092429506,1.818690299987793,14.022005825961704,2.0048490166664124,1.75
79,10,2,2,2,14.022005825961704,2.0048490166664124,14.21804359527933,1.9603776931762693,1.75
80,10,2,2,2,14.21804359527933,1.9603776931762693,14.40808749171602,1.9004389643669128,1.75
81,10,2,2,2,14.40808749171602,1.9004389643669128,14.609889149392718,2.018016576766968,1.75
82,10,2,2,2,14.609889149392718,2.018016576766968,14.80479465397703,1.9490550458431244,1.75
83,10,2,2,2,14.80479465397703,1.9490550458431244,14.998245879734627,1.9345122575759888,1.75
84,10,2,2,2,14.998245879734627,1.9345122575759888,15.18684264990198,1.885967701673508,1.75
85,10,2,2,2,15.18684264990198,1.885967701673508,15.359840973938578,1.729983240365982,1.75
86,10,2,2,2,15.359840973938578,1.729983240365982,15.548248126829735,1.8840715289115904,1.75
87,10,2,2,2,15.548248126829735,1.8840715289115904,15.756978690351122,2.087305635213852,1.75
88,10,2,2,2,15.756978690351122,2.087305635213852,15.94286754700052,1.858888566493988,1.75
89,10,2,2,2,15.94286754700052,1.858888566493988,16.12738080295431,1.845132559537888,1.75
90,10,2,2,2,16.12738080295431,1.845132559537888,16.291939034784907,1.6455823183059692,1.75
91,10,2,2,2,16.291939034784907,1.6455823183059692,16.471473768080347,1.7953473329544067,1.75
92,10,2,2,2,16.471473768080347,1.7953473329544067,16.674748182023638,2.032744139432907,1.75
93,10,2,2,2,16.674748182023638,2.032744139432907,16.868202864850634,1.9345468282699585,1.75
94,10,2,2,2,16.868202864850634,1.9345468282699585,17.04922598573076,1.8102312088012693,1.75
95,10,2,2,2,17.04922598573076,1.8102312088012693,17.23233030709135,1.8310432136058807,1.75
96,10,2,2,2,17.23233030709135,1.8310432136058807,17.398171364987963,1.6584105789661407,1.75
97,10,2,2,2,17.398171364987963,1.6584105789661407,17.579536542023295,1.8136517703533173,1.75
98,10,2,2,2,17.579536542023295,1.8136517703533173,17.767032935942286,1.8749639391899109,1.75
99,10,2,2,2,17.767032935942286,1.8749639391899109,17.932504623855227,1.6547168791294098,1.75
0,11,2,2,2,-0.0086592703423988,0.0045800937428391,-0.3140493600926888,-3.0539008975029,2.5
1,11,2,2,2,-0.3140493600926888,-3.0539008975029,-0.1435344933829797,1.7051486670970912,2.5
2,11,2,2,2,-0.1435344933829797,1.7051486670970912,0.0603799105324255,2.0391440391540527,2.5
3,11,2,2,2,0.0603799105324255,2.0391440391540527,0.2936420471109854,2.3326213657855988,2.5
4,11,2,2,2,0.2936420471109854,2.3326213657855988,0.5389438301958548,2.453017830848694,2.5
5,11,2,2,2,0.5389438301958548,2.453017830848694,0.781414154235314,2.4247032403945923,2.5
6,11,2,2,2,0.781414154235314,2.4247032403945923,1.039717617694329,2.583034634590149,2.5
7,11,2,2,2,1.039717617694329,2.583034634590149,1.2946743995584953,2.5495678186416626,2.5
8,11,2,2,2,1.2946743995584953,2.5495678186416626,1.542626398865174,2.479519993066788,2.5
9,11,2,2,2,1.542626398865174,2.479519993066788,1.8052863062061772,2.626599073410034,2.5
10,11,2,2,2,1.8052863062061772,2.626599073410034,2.0747294605411994,2.69443154335022,2.5
11,11,2,2,2,2.0747294605411994,2.69443154335022,2.32888759977002,2.541581392288208,2.5
12,11,2,2,2,2.32888759977002,2.541581392288208,2.573237153951119,2.4434955418109894,2.5
13,11,2,2,2,2.573237153951119,2.4434955418109894,2.8207533538975227,2.475161999464035,2.5
14,11,2,2,2,2.8207533538975227,2.475161999464035,3.0951598764099586,2.744065225124359,2.5
15,11,2,2,2,3.0951598764099586,2.744065225124359,3.3623747111000526,2.67214834690094,2.5
16,11,2,2,2,3.3623747111000526,2.67214834690094,3.615622448984574,2.532477378845215,2.5
17,11,2,2,2,3.615622448984574,2.532477378845215,3.8427864790596473,2.2716403007507324,2.5
18,11,2,2,2,3.8427864790596473,2.2716403007507324,4.091391998592805,2.486055195331573,2.5
19,11,2,2,2,4.091391998592805,2.486055195331573,4.344508338037919,2.5311633944511414,2.5
20,11,2,2,2,4.344508338037919,2.5311633944511414,4.603006798092316,2.584984600543976,2.5
21,11,2,2,2,4.603006798092316,2.584984600543976,4.858568358484696,2.5556156039237976,2.5
22,11,2,2,2,4.858568358484696,2.5556156039237976,5.121220845047425,2.626524865627289,2.5
23,11,2,2,2,5.121220845047425,2.626524865627289,5.376309800211381,2.550889551639557,2.5
24,11,2,2,2,5.376309800211381,2.550889551639557,5.634310680691193,2.580008804798126,2.5
25,11,2,2,2,5.634310680691193,2.580008804798126,5.880309391085099,2.4599871039390564,2.5
26,11,2,2,2,5.880309391085099,2.4599871039390564,6.140613782469224,2.603043913841248,2.5
27,11,2,2,2,6.140613782469224,2.603043913841248,6.380672770801972,2.400589883327484,2.5
28,11,2,2,2,6.380672770801972,2.400589883327484,6.633565086189698,2.5289231538772583,2.5
29,11,2,2,2,6.633565086189698,2.5289231538772583,6.889567065302323,2.560019791126251,2.5
30,11,2,2,2,6.889567065302323,2.560019791126251,7.109183240000199,2.19616174697876,2.5
31,11,2,2,2,7.109183240000199,2.19616174697876,7.392642903391312,2.834596633911133,2.5
32,11,2,2,2,7.392642903391312,2.834596633911133,7.664678204122971,2.7203530073165894,2.5
33,11,2,2,2,7.664678204122971,2.7203530073165894,7.903067204419564,2.383890002965927,2.5
34,11,2,2,2,7.903067204419564,2.383890002965927,8.15129639512677,2.4822919070720677,2.5
35,11,2,2,2,8.15129639512677,2.4822919070720677,8.408169734541367,2.5687333941459656,2.5
36,11,2,2,2,8.408169734541367,2.5687333941459656,8.664995002809952,2.568252682685852,2.5
37,11,2,2,2,8.664995002809952,2.568252682685852,8.92508448964734,2.600894868373871,2.5
38,11,2,2,2,8.92508448964734,2.600894868373871,9.178503352467011,2.5341886281967163,2.5
39,11,2,2,2,9.178503352467011,2.5341886281967163,9.445981371466113,2.6747801899909973,2.5
40,11,2,2,2,9.445981371466113,2.6747801899909973,9.698295372787904,2.523140013217926,2.5
41,11,2,2,2,9.698295372787904,2.523140013217926,9.941303032700011,2.4300765991210938,2.5
42,11,2,2,2,9.941303032700011,2.4300765991210938,10.189587804738473,2.482847720384598,2.5
43,11,2,2,2,10.189587804738473,2.482847720384598,10.43518561429162,2.455978095531464,2.5
44,11,2,2,2,10.43518561429162,2.455978095531464,10.693392786447,2.5820717215538025,2.5
45,11,2,2,2,10.693392786447,2.5820717215538025,10.965007129374932,2.7161434292793274,2.5
46,11,2,2,2,10.965007129374932,2.7161434292793274,11.232846829358529,2.678396999835968,2.5
47,11,2,2,2,11.232846829358529,2.678396999835968,11.494967314664317,2.6212048530578613,2.5
48,11,2,2,2,11.494967314664317,2.6212048530578613,11.742597925726365,2.4763061106204987,2.5
49,11,2,2,2,11.742597925726365,2.4763061106204987,11.976963776413392,2.3436585068702698,2.5
50,11,2,2,2,11.976963776413392,2.3436585068702698,12.2328025282063,2.558387517929077,2.5
51,11,2,2,2,12.2328025282063,2.558387517929077,12.484996455971192,2.521939277648926,2.5
52,11,2,2,2,12.484996455971192,2.521939277648926,12.726402628485154,2.414061725139618,2.5
53,11,2,2,2,12.726402628485154,2.414061725139618,12.972636523906182,2.4623389542102814,2.5
54,11,2,2,2,12.972636523906182,2.4623389542102814,13.224518272344064,2.5188174843788147,2.5
55,11,2,2,2,13.224518272344064,2.5188174843788147,13.46699081665654,2.424725443124771,2.5
56,11,2,2,2,13.46699081665654,2.424725443124771,13.72296451336522,2.559736967086792,2.5
57,11,2,2,2,13.72296451336522,2.559736967086792,13.988423603836488,2.654590904712677,2.5
58,11,2,2,2,13.988423603836488,2.654590904712677,14.24398531324048,2.555617094039917,2.5
59,11,2,2,2,14.24398531324048,2.555617094039917,14.495068568054627,2.5108325481414795,2.5
60,11,2,2,2,14.495068568054627,2.5108325481414795,14.719633373681496,2.245648056268692,2.5
61,11,2,2,2,14.719633373681496,2.245648056268692,14.992165717545936,2.725323438644409,2.5
62,11,2,2,2,14.992165717545936,2.725323438644409,15.236414405766917,2.442486882209778,2.5
63,11,2,2,2,15.236414405766917,2.442486882209778,15.51203313774247,2.756187319755554,2.5
64,11,2,2,2,15.51203313774247,2.756187319755554,15.767942908469628,2.559097707271576,2.5
65,11,2,2,2,15.767942908469628,2.559097707271576,16.026733431283425,2.58790522813797,2.5
66,11,2,2,2,16.026733431283425,2.58790522813797,16.282260301772546,2.555268704891205,2.5
67,11,2,2,2,16.282260301772546,2.555268704891205,16.54380986398835,2.6154956221580505,2.5
68,11,2,2,2,16.54380986398835,2.6154956221580505,16.815290692511986,2.714808285236358,2.5
69,11,2,2,2,16.815290692511986,2.714808285236358,17.078069987956475,2.6277929544448853,2.5
70,11,2,2,2,17.078069987956475,2.6277929544448853,17.338783118192147,2.60713130235672,2.5
71,11,2,2,2,17.338783118192147,2.60713130235672,17.60442313856263,2.656400203704834,2.5
72,11,2,2,2,17.60442313856263,2.656400203704834,17.849432888690423,2.450097501277924,2.5
73,11,2,2,2,17.849432888690423,2.450097501277924,18.12373644417901,2.7430355548858643,2.5
74,11,2,2,2,18.12373644417901,2.7430355548858643,18.382864180270623,2.5912773609161377,2.5
75,11,2,2,2,18.382864180270623,2.5912773609161377,18.644198003474663,2.6133382320404053,2.5
76,11,2,2,2,18.644198003474663,2.6133382320404053,18.91309589451928,2.688978910446167,2.5
77,11,2,2,2,18.91309589451928,2.688978910446167,19.162022414866875,2.489265203475952,2.5
78,11,2,2,2,19.162022414866875,2.489265203475952,19.427785578433465,2.6576316356658936,2.5
79,11,2,2,2,19.427785578433465,2.6576316356658936,19.69251904195924,2.647334635257721,2.5
80,11,2,2,2,19.69251904195924,2.647334635257721,19.97132057255883,2.788015305995941,2.5
81,11,2,2,2,19.97132057255883,2.788015305995941,20.22702530330796,2.5570473074913025,2.5
82,11,2,2,2,20.22702530330796,2.5570473074913025,20.49348125166077,2.664559483528137,2.5
83,11,2,2,2,20.49348125166077,2.664559483528137,20.764947626058053,2.7146637439727783,2.5
84,11,2,2,2,20.764947626058053,2.7146637439727783,21.01937955922265,2.5443193316459656,2.5
85,11,2,2,2,21.01937955922265,2.5443193316459656,21.285848978225182,2.6646941900253296,2.5
86,11,2,2,2,21.285848978225182,2.6646941900253296,21.53168677097936,2.458377927541733,2.5
87,11,2,2,2,21.53168677097936,2.458377927541733,21.7954970181622,2.6381024718284607,2.5
88,11,2,2,2,21.7954970181622,2.6381024718284607,22.05842797762532,2.629309594631195,2.5
89,11,2,2,2,22.05842797762532,2.629309594631195,22.30109326845784,2.4266529083251958,2.5
90,11,2,2,2,22.30109326845784,2.4266529083251958,22.567786234680604,2.6669296622276306,2.5
91,11,2,2,2,22.567786234680604,2.6669296622276306,22.828307706181,2.6052147150039677,2.5
92,11,2,2,2,22.828307706181,2.6052147150039677,23.09285952455182,2.645518183708191,2.5
93,11,2,2,2,23.09285952455182,2.645518183708191,23.33342777496953,2.405682504177093,2.5
94,11,2,2,2,23.33342777496953,2.405682504177093,23.58474420315404,2.5131642818450928,2.5
95,11,2,2,2,23.58474420315404,2.5131642818450928,23.85937048799176,2.746262848377228,2.5
96,11,2,2,2,23.85937048799176,2.746262848377228,24.128480750385712,2.691102623939514,2.5
97,11,2,2,2,24.128480750385712,2.691102623939514,24.390766668383076,2.6228591799736023,2.5
98,11,2,2,2,24.390766668383076,2.6228591799736023,24.629214483562897,2.3844781517982483,2.5
99,11,2,2,2,24.629214483562897,2.3844781517982483,24.87810293144364,2.4888844788074493,2.5
